cluster,restaurant,branch,review_text,rating,distance_to_centroid
8,A2B,Adyar+Ananda+Bhavan+ +A2B,the food was good. mr.muthukumar served us. v ordered for black tea. initially it was not available later he informed us politely mam pls wait i'll make some arrangements n getvyu black tea. chappathi v order was bit hard. it can b improved. service was good..,,0.1371352
8,Sree Annapoorna,Sri Annapoorna Bakes,"tea tast good, coffice taste excellent",,0.1379477
8,Sree Annapoorna,Sri Annapoorna Bakes,tea and buff super taste 😁😊 …,,0.13806778
8,Sree Annapoorna,SAS Pongalur | Sri Annapoornis Sweets | Karur,i drunk tea today but tea smell is very bad then pani puri rasam taste is very very worst,,0.14802517
8,Sree Annapoorna,HOTEL SRI ANNAPOORNA,"today i visited hotel sri annapoorna veg trichy ,i have ordered two set paratha and one tea,paratha was no heat but vegetable kuruma was ok , then i tasted tea very shocked tea very worst ,this is the worst experience i have ever had in …",,0.15023836
8,A2B,Adyar+Ananda+Bhavan+ +A2B,had breakfast and evening tea here two to three times in the last year. very tasty food. very good ambiance. the restaurant is in first floor. one thing i noticed is that the service is slow. may be because not many people to eat that time. …,,0.20290866
8,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,i feel bad how the quality of food beverage and staff has gone down in vb at phoenix mall velachery. i asked for a simple plain tea and they gave me masala tea twice. all the people working looked sad or angry don’t know why,,0.22167349
9,Sree Annapoorna,Tirupur Sree Annapoorna Sweets shop,"the shop tends to be quite crowded at most times, and the staff should show a more welcoming and polite attitude toward customers. additionally, the selection of sweets is somewhat limited, and the freshness of the items needs to be improved.",,0.13994715
9,A2B,Adyar+Ananda+Bhavan+ +A2B,gone worst. sweets are very old stock. the very next day its got rotten. but the bill is so expensive... not worthy at all. bad customer service. no respect at all. we have to wait nearly 20 to take the order. my foot😡 …,,0.16750145
9,A2B,Adyar+Ananda+Bhavan+ +A2B,"i went to a2b, adyar to buy 1/2kg assorted premium variety sweet to gift in a family function yesterday. the waiting time for packing the sweet was too long, and also the billing time. i had to wait for about 20 minutes, and that was not a peak time and i was the only customer there to attend. very unhappy with the service.",,0.17254649
9,A2B,Adyar+Ananda+Bhavan+ +A2B,"the sweets here taste great and are definitely worth buying, but the restaurant service is painfully slow. be prepared to wait so long that you’ll start wondering if they forgot your order.",,0.21507433
9,A2B,Adyar+Ananda+Bhavan+ +A2B,generally good.sweets not available except kesari.. if you ask the staff would tell a2b sweet stall is nearby and there only you get...the management should arrange sweets on the table somehow.not good to inform the customer where we get …,,0.2204574
9,Sree Annapoorna,Sree Annapoorna Sweets & Savouries - Erode,the worst.... sweets are not soo good for the money... sweets were old...,,0.2217744
9,A2B,Adyar+Ananda+Bhavan+ +A2B,lots of options for sweets and snacks. excellent sweet stall! the sweets were very fresh and incredibly tasty. highly recommended for anyone with a sweet tooth!,,0.2860935
9,A2B,Adyar+Ananda+Bhavan+ +A2B,wide range of traditional indian sweets and savories. attending staff at sweet counter were very helpful. the staff went extra mile to pack the sweet boxes securely when she realized that i am bringing it back to my home country,,0.28780958
9,Sree Annapoorna,SAS Pongalur | Sri Annapoornis Sweets | Karur,innovative ideas are exhibited in packing the sweets and spice powders.fresh and delicious sweets and savouries are available at sas.the tea i had didn't meet my expectation. cleanliness is maintained.,,0.29177204
9,Sree Annapoorna,Sree Annapoorna Sweets & Savouries - Erode,"sweets, masala snacks at first quality.",,0.29389387
9,A2B,Adyar+Ananda+Bhavan+ +A2B,has got a variety of options in sweets and savouries. packs in various weights are also available. we can purchase as per our requirements. …,,0.2947871
9,A2B,Adyar+Ananda+Bhavan+ +A2B,recently tried there asorrted dry fruit sweets.... all we're soo yummy😋... soooooo fresh they were.... bit costlier then the normal sweet's..... but really really worth buying those 😍 …,,0.3000206
9,Sree Annapoorna,Sree Annapoorna - Komarapalayam,sweet shop is extremely good,,0.30140427
9,Sree Annapoorna,SAS Pongalur | Sri Annapoornis Sweets | Karur,"good choice fr sweets, savouries & quick bites .. service of eatery shld be improved.... cleanliness is at the bay... …",,0.30567133
9,Sree Annapoorna,Tirupur Sree Annapoorna Sweets shop,good quality and variable sweets savouries.,,0.31001112
10,Sree Annapoorna,Annapoorna - M.T.P Road,the quality of the food is too good but the fresh juices like apple is not upto the level only milky is retained in the juice as think there was only minimal quantity of fruit pieces were used even the normal shops provide the quality fruit …,,0.03764695
10,Sangeetha,Shri Sangeethas Veg. Restaurant,had good food. irdered juice. i ordered lemon without ice and my wife ordered kirni juice without ice and less sugar. thy interchanged the choice. too crowded.,,0.043353654
10,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,fruit juice which costed 200rs was made with warm/luke warm water🙃 had to ask them to add ice to it. have no idea why they dont serve it with ice in the first place …,,0.054474197
10,Saravana Bhavan,Chennai,we visited this for dinner when we stayed in hotel victoria opposite to this. service is fast and food is tasty but costly. we ordered 2 juice here and they charged 230 and given in large quantity in masan jar but it's not that tasty and sweet is more. they will give small juices also but they did not inform us that before ordering. so ask the price before you order juice here. cleanliness is not that good just ok.,,0.071896814
10,Saravana Bhavan,Chennai,"though this hotel is not appropriate for this title the juices savored here were very rich in taste and quality,the fruits chosen was very fresh & more juicy",,0.07929537
10,Geetham,Geetham Veg Restaurant,please be aware of the pricing. have attached the bill for reference and two sweet lime juices costed 360 rupees which was lesser than the 2 set of poori. 1 kg fruit itself will cost 60 rupees only. i was so shocked to see this utter …,,0.082262516
10,Sree Annapoorna,Tirupur Sree Annapoorna,"musambi juice 70rs, not worth for a normal hotal with below average standard",,0.08383545
10,Sangeetha,Sangeetha Veg Restaurant,food quality is not good. price is too high. sweet lime juice not worth for the money. very bad experience.,,0.08524536
10,Sangeetha,Sangeetha Veg Restaurant,food was decent and priced a little steep. juices are charged starting in the triple digits and server informed us management told them not to tell the prices ahead of time. i didn't see juice prices in the food menu and let myself get scammed. beware the juices are very mediocre as well!!,,0.093818955
10,Namma Veedu Vasanta Bhavan,Vasantha Bhavan - V B World,300ml water bottles local and branded. all type of soft drinks are availabel in retail and whole sale. mrp starts from 10. …,,0.10546623
10,Saravana Bhavan,Chennai,the food tastes good. but high priced for the taste. all vegetarian served with clean and good.. you could expect only little courtesy from servers. parking and restrooms available. get a pre look on rates before in order to minimize the shock.. no suggestions on juices. quality is up to mark.,,0.10691191
10,Saravana Bhavan,Chennai,"had lunch at the restaurant in mylapore near the tank. they have their a/c restaurant upstairs. the lunch executive meal was good but quantity is very less compared to the prices. orange fresh juice large comes for a price of 160 rs.++, which is high priced. waiters expect tips thought it is displayed clearly that the waiters need not be tipped. in all a good place to eat if you could swallow the pricey nature.",,0.11378326
10,Sangeetha,Shri Sangeetas,awesome varieties at reasonable price. fresh juices are tasty but costly. good space for parking. …,,0.11411653
10,Saravana Bhavan,Chennai,there is a good variety of food to choose from and a range of juices also. we chose vegetarian dishes here,,0.11445295
10,Saravana Bhavan,Chennai,sheer recklessness in juice pricing mosambi juice is priced at rs.152 without ice... pl.go for menu cards and order in hotel saravana bhavan chennai or any of its branch so that you can judge the total money you are going to shell out !!,,0.11569492
11,Sangeetha,Shangeetha Mess & Caterers,"hotel has always been our go-to stop whenever we cross salem, and this visit just reminded us why. the food was absolutely fantastic — rich in taste and perfectly cooked. …",,0.013392878
11,A2B,Adyar+Ananda+Bhavan+ +A2B,best spot for food on the way towards salem or dindigul. we visited this hotel during dinner time around 10.00pm. even at that time the hotel is with full of customers. …,,0.014959626
11,A2B,Adyar+Ananda+Bhavan+ +A2B,"while waiting for your train's arrival, you can have some quick meal here.. just connected to plateform number 1 at salem railway station.. you can also get sweet & bakery items..",,0.016340561
11,A2B,Adyar+Ananda+Bhavan+ +A2B,"without any doubt the best veg restaurant on the way to salem near attur. the quality of food, service and quantity were all appropriate. clean restrooms and ample parking are available. things to try …",,0.016524939
11,A2B,Adyar+Ananda+Bhavan+ +A2B,i tried butter masala dosa and vada here dosa was good and on the affordable side in terms of pricing but service could be a little better although the food was nice i would recommend to everyone who is travelling towards salem,,0.016633643
11,A2B,Adyar+Ananda+Bhavan+ +A2B,located on the outskirts of salem. it was on a weekday so less crowded and service was better. but taste was not upto the mark. even sambar was tasteless. they are expanding very rapidly without ensuring quality in their branches. multiple …,,0.019758623
11,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan - Hosur,"this spot is a must-visit on the way to salem. it offers fantastic flavors, a great atmosphere, and plenty of parking. the service is both clean and quick.",,0.0198305
11,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan - Hosur,"located towards the salem-side highway, this is one of the better vegetarian spots in the area with excellent interiors, comfortable seating, and a premium overall setup. …",,0.01986564
